date,tournament,round,surface,match,wrank,lrank,prob_winner,odds_winner,odds_loser,pin_winner,pin_loser,edge,confidence,decision,reason,stake,result,leak_flag,invalidated,data_cutoff,bankroll_before,profit,bankroll_after
2024-02-14,Argentina Open,2nd Round,Clay,Jarry N. vs Wawrinka S.,21,60.0,0.659,1.57,2.38,1.6,2.5,0.0,0.318,,no-bet baseline,0.0,,0,0,2024-02-13,1000000.0,0.0,1000000.0
2024-02-14,Argentina Open,2nd Round,Clay,Diaz Acosta F. vs Cerundolo F.,87,22.0,0.3048,2.3,1.62,2.34,1.68,0.0,0.39,,no-bet baseline,0.0,,0,0,2024-02-13,1000000.0,0.0,1000000.0
2024-02-14,Argentina Open,2nd Round,Clay,Etcheverry T. vs Galan D.E.,27,80.0,0.7396,1.3,3.5,1.34,3.58,0.0,0.479,,no-bet baseline,0.0,,0,0,2024-02-13,1000000.0,0.0,1000000.0
2024-02-14,ABN AMRO World Tennis Tournament,1st Round,Hard,Dimitrov G. vs Sonego L.,13,48.0,0.8462,1.22,4.33,1.22,4.77,0.0,0.692,,no-bet baseline,0.0,,0,0,2024-02-13,1000000.0,0.0,1000000.0
2024-02-14,Delray Beach Open,2nd Round,Hard,Kypson P. vs Lestienne C.,155,104.0,0.573,1.67,2.2,1.68,2.32,0.0,0.146,,no-bet baseline,0.0,,0,0,2024-02-13,1000000.0,0.0,1000000.0
2024-02-15,Delray Beach Open,2nd Round,Hard,Fritz T. vs Borges N.,9,46.0,0.794,1.17,5.0,1.23,4.7,0.0,0.588,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Delray Beach Open,2nd Round,Hard,Thompson J. vs Moreno De Alboran N.,42,149.0,0.7701,1.2,4.5,1.25,4.44,0.0,0.54,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Delray Beach Open,2nd Round,Hard,Paul T. vs Michelsen A.,14,75.0,0.8015,1.36,3.2,1.39,3.26,0.0,0.603,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Argentina Open,2nd Round,Clay,Alcaraz C. vs Ugo Carabelli C.,2,134.0,0.945,1.07,9.0,1.08,10.39,0.0,0.89,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Argentina Open,2nd Round,Clay,Coria F. vs Norrie C.,106,20.0,0.3607,2.75,1.44,2.6,1.56,0.0,0.279,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Argentina Open,2nd Round,Clay,Vavassori A. vs Djere L.,152,35.0,0.3191,2.3,1.62,2.26,1.72,0.0,0.362,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Argentina Open,2nd Round,Clay,Baez S. vs Darderi L.,30,76.0,0.5391,1.53,2.5,1.62,2.47,0.0,0.078,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,ABN AMRO World Tennis Tournament,2nd Round,Hard,Dimitrov G. vs Fucsovics M.,13,86.0,0.8741,1.3,3.5,1.28,4.11,0.0,0.748,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,ABN AMRO World Tennis Tournament,2nd Round,Hard,Shevchenko A. vs Rune H.,57,7.0,0.2776,3.4,1.33,3.38,1.37,0.0,0.445,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,ABN AMRO World Tennis Tournament,2nd Round,Hard,Griekspoor T. vs Hurkacz H.,29,8.0,0.2842,2.75,1.44,3.09,1.43,0.0,0.432,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,ABN AMRO World Tennis Tournament,2nd Round,Hard,Ruusuvuori E. vs Struff J.L.,55,25.0,0.6837,1.53,2.5,1.58,2.54,0.0,0.367,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,ABN AMRO World Tennis Tournament,2nd Round,Hard,Sinner J. vs Monfils G.,4,70.0,0.9398,1.07,9.0,1.1,9.2,0.0,0.88,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-15,Delray Beach Open,2nd Round,Hard,Cobolli F. vs Svajda Z.,72,146.0,0.7266,1.8,2.0,1.94,1.96,0.0,0.453,,no-bet baseline,0.0,,0,0,2024-02-14,1000000.0,0.0,1000000.0
2024-02-16,Delray Beach Open,Quarterfinals,Hard,Giron M. vs Kypson P.,52,155.0,0.745,1.3,3.5,1.29,3.97,0.0,0.49,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Delray Beach Open,Quarterfinals,Hard,Tiafoe F. vs Cobolli F.,15,72.0,0.5753,1.36,3.2,1.4,3.21,0.0,0.151,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Delray Beach Open,Quarterfinals,Hard,Paul T. vs Thompson J.,14,42.0,0.6872,1.57,2.38,1.65,2.39,0.0,0.374,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Delray Beach Open,2nd Round,Hard,Tiafoe F. vs Albot R.,15,137.0,0.7164,1.29,3.75,1.3,3.93,0.0,0.433,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,ABN AMRO World Tennis Tournament,Quarterfinals,Hard,Griekspoor T. vs Ruusuvuori E.,29,55.0,0.5003,1.91,1.91,2.04,1.87,0.0,0.001,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,ABN AMRO World Tennis Tournament,Quarterfinals,Hard,Sinner J. vs Raonic M.,4,309.0,0.9213,1.1,7.0,1.12,7.84,0.0,0.843,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Argentina Open,Quarterfinals,Clay,Diaz Acosta F. vs Lajovic D.,87,58.0,0.3873,2.0,1.8,2.07,1.85,0.0,0.225,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Argentina Open,Quarterfinals,Clay,Alcaraz C. vs Vavassori A.,2,152.0,0.9224,1.05,11.0,1.07,12.31,0.0,0.845,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,ABN AMRO World Tennis Tournament,Quarterfinals,Hard,Dimitrov G. vs Shevchenko A.,13,57.0,0.8525,1.17,5.0,1.19,5.48,0.0,0.705,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,ABN AMRO World Tennis Tournament,Quarterfinals,Hard,De Minaur A. vs Rublev A.,11,5.0,0.3853,2.1,1.73,2.27,1.71,0.0,0.229,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Argentina Open,Quarterfinals,Clay,Coria F. vs Baez S.,106,30.0,0.4285,3.4,1.33,3.73,1.32,0.0,0.143,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-16,Argentina Open,Quarterfinals,Clay,Jarry N. vs Etcheverry T.,21,27.0,0.6561,2.1,1.73,2.25,1.72,0.0,0.312,,no-bet baseline,0.0,,0,0,2024-02-15,1000000.0,0.0,1000000.0
2024-02-17,Argentina Open,Semifinals,Clay,Jarry N. vs Alcaraz C.,21,2.0,0.2034,5.0,1.17,6.39,1.15,0.0,0.593,,no-bet baseline,0.0,,0,0,2024-02-16,1000000.0,0.0,1000000.0
2024-02-17,Delray Beach Open,Semifinals,Hard,Paul T. vs Tiafoe F.,14,15.0,0.6901,1.62,2.3,1.57,2.57,0.0,0.38,,no-bet baseline,0.0,,0,0,2024-02-16,1000000.0,0.0,1000000.0
2024-02-17,Argentina Open,Semifinals,Clay,Diaz Acosta F. vs Coria F.,87,106.0,0.3705,1.8,2.0,1.86,2.05,0.0,0.259,,no-bet baseline,0.0,,0,0,2024-02-16,1000000.0,0.0,1000000.0
2024-02-17,ABN AMRO World Tennis Tournament,Semifinals,Hard,De Minaur A. vs Dimitrov G.,11,13.0,0.3981,1.73,2.1,1.84,2.08,0.0,0.204,,no-bet baseline,0.0,,0,0,2024-02-16,1000000.0,0.0,1000000.0
2024-02-17,Delray Beach Open,Quarterfinals,Hard,Fritz T. vs Hijikata R.,9,84.0,0.7914,1.14,5.5,1.15,6.36,0.0,0.583,,no-bet baseline,0.0,,0,0,2024-02-16,1000000.0,0.0,1000000.0
2024-02-17,ABN AMRO World Tennis Tournament,Semifinals,Hard,Sinner J. vs Griekspoor T.,4,29.0,0.9034,1.13,6.0,1.14,6.88,0.0,0.807,,no-bet baseline,0.0,,0,0,2024-02-16,1000000.0,0.0,1000000.0
2024-02-18,ABN AMRO World Tennis Tournament,The Final,Hard,Sinner J. vs De Minaur A.,4,11.0,0.8132,1.22,4.33,1.28,4.15,0.0,0.626,,no-bet baseline,0.0,,0,0,2024-02-17,1000000.0,0.0,1000000.0
2024-02-18,Delray Beach Open,Semifinals,Hard,Fritz T. vs Giron M.,9,52.0,0.6755,1.36,3.2,1.43,3.08,0.0,0.351,,no-bet baseline,0.0,,0,0,2024-02-17,1000000.0,0.0,1000000.0
2024-02-18,Argentina Open,The Final,Clay,Diaz Acosta F. vs Jarry N.,87,21.0,0.2307,2.75,1.44,2.94,1.46,0.0,0.539,,no-bet baseline,0.0,,0,0,2024-02-17,1000000.0,0.0,1000000.0
2024-02-19,Delray Beach Open,The Final,Hard,Fritz T. vs Paul T.,9,14.0,0.4924,1.67,2.2,1.62,2.45,0.0,0.015,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Qatar Exxon Mobil Open,1st Round,Hard,Marozsan F. vs Kopriva V.,60,118.0,0.6701,1.44,2.75,1.55,2.61,0.0,0.34,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Qatar Exxon Mobil Open,1st Round,Hard,Fucsovics M. vs Bautista Agut R.,80,97.0,0.5678,1.73,2.1,1.81,2.1,0.0,0.136,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Qatar Exxon Mobil Open,1st Round,Hard,Zhang Zh. vs Musetti L.,48,26.0,0.5576,2.2,1.67,2.23,1.72,0.0,0.115,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Qatar Exxon Mobil Open,1st Round,Hard,Popyrin A. vs Shelbayh A.,46,230.0,0.6693,1.5,2.63,1.47,2.86,0.0,0.339,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Qatar Exxon Mobil Open,1st Round,Hard,Kotov P. vs Sonego L.,64,49.0,0.46,2.2,1.67,2.22,1.73,0.0,0.08,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Rio Open,1st Round,Clay,Cerundolo F. vs Comesana F.,22,119.0,0.708,1.73,2.1,1.67,2.33,0.0,0.416,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Rio Open,1st Round,Clay,Barrios M. vs Heide G.,120,236.0,0.4236,1.73,2.1,1.77,2.16,0.0,0.153,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Los Cabos Open,1st Round,Hard,Evans D. vs Safiullin R.,42,38.0,0.3153,2.75,1.44,3.02,1.43,0.0,0.369,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Los Cabos Open,1st Round,Hard,Michelsen A. vs Lestienne C.,74,104.0,0.7001,1.33,3.4,1.36,3.41,0.0,0.4,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Rio Open,1st Round,Clay,Ramos-Vinolas A. vs Varillas J.P.,96,108.0,0.5362,2.2,1.67,2.3,1.68,0.0,0.072,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-19,Rio Open,1st Round,Clay,Norrie C. vs Dellien H.,23,135.0,0.8193,1.33,3.4,1.36,3.43,0.0,0.639,,no-bet baseline,0.0,,0,0,2024-02-18,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Baez S. vs Moutet C.,30,147.0,0.783,1.3,3.5,1.3,3.88,0.0,0.566,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Lajovic D. vs Galan D.E.,58,78.0,0.709,1.57,2.38,1.6,2.48,0.0,0.418,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,O Connell C. vs Struff J.L.,65,25.0,0.4496,2.38,1.57,2.43,1.62,0.0,0.101,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,Gasquet R. vs Shevchenko A.,126,45.0,0.2251,3.2,1.36,2.81,1.49,0.0,0.55,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,Grenier H. vs Marterer M.,151,99.0,0.5195,2.0,1.8,1.94,1.91,0.0,0.039,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,Murray A. vs Muller A.,50,75.0,0.5241,1.91,1.91,1.89,2.0,0.0,0.048,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,Monfils G. vs Van De Zandschulp B.,68,70.0,0.6603,1.67,2.2,1.7,2.27,0.0,0.321,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Diaz Acosta F. vs Wawrinka S.,59,67.0,0.5425,2.2,1.67,2.17,1.76,0.0,0.085,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Meligeni Alves F. vs Cachin P.,153,76.0,0.4477,1.67,2.2,1.62,2.44,0.0,0.105,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Munar J. vs Ofner S.,73,37.0,0.5268,1.67,2.2,1.81,2.1,0.0,0.054,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Los Cabos Open,1st Round,Hard,Kovacevic A. vs Holt B.,100,295.0,0.4898,1.67,2.2,1.67,2.32,0.0,0.02,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Djere L. vs Zapata Miralles B.,35,93.0,0.6866,1.44,2.75,1.48,2.83,0.0,0.373,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Rio Open,1st Round,Clay,Seyboth Wild T. vs Tabilo A.,82,52.0,0.2972,2.2,1.67,2.17,1.76,0.0,0.406,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Los Cabos Open,1st Round,Hard,Purcell M. vs Arnaldi M.,51,41.0,0.2797,2.38,1.57,2.58,1.56,0.0,0.441,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Los Cabos Open,1st Round,Hard,Kokkinakis T. vs Draper J.,103,53.0,0.2107,3.75,1.29,4.0,1.28,0.0,0.579,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Los Cabos Open,1st Round,Hard,Borges N. vs Koepfer D.,47,57.0,0.4692,2.0,1.8,2.09,1.81,0.0,0.062,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Los Cabos Open,1st Round,Hard,Hijikata R. vs Kecmanovic M.,79,54.0,0.4362,3.0,1.4,3.02,1.43,0.0,0.128,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Los Cabos Open,1st Round,Hard,Thompson J. vs Escobedo E.,40,494.0,0.8294,1.14,5.5,1.15,6.26,0.0,0.659,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,Mensik J. vs Davidovich Fokina A.,116,24.0,0.3263,2.5,1.53,2.68,1.52,0.0,0.347,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-20,Qatar Exxon Mobil Open,1st Round,Hard,Ruusuvuori E. vs Zeppieri G.,43,133.0,0.8377,1.33,3.4,1.41,3.12,0.0,0.675,,no-bet baseline,0.0,,0,0,2024-02-19,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Bublik A. vs Fucsovics M.,21,80.0,0.6253,2.1,1.73,2.16,1.78,0.0,0.251,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Popyrin A. vs Grenier H.,46,151.0,0.6763,1.44,2.75,1.44,3.01,0.0,0.353,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Los Cabos Open,1st Round,Hard,Nava E. vs Schwartzman D.,146,115.0,0.2823,1.8,2.0,1.85,2.05,0.0,0.435,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Humbert U. vs Kotov P.,18,64.0,0.7644,1.3,3.5,1.32,3.73,0.0,0.529,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Mensik J. vs Murray A.,116,50.0,0.5888,1.67,2.2,1.81,2.12,0.0,0.178,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Monfils G. vs Zhang Zh.,68,48.0,0.5861,1.67,2.2,1.79,2.15,0.0,0.172,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Los Cabos Open,1st Round,Hard,Nishioka Y. vs Cobolli F.,84,69.0,0.5095,1.8,2.0,1.93,1.96,0.0,0.019,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Khachanov K. vs Marozsan F.,17,60.0,0.7031,1.29,3.75,1.32,3.72,0.0,0.406,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Rublev A. vs Gasquet R.,5,126.0,0.9291,1.1,7.0,1.11,8.54,0.0,0.858,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Qatar Exxon Mobil Open,2nd Round,Hard,Ruusuvuori E. vs O Connell C.,43,65.0,0.7119,1.3,3.5,1.37,3.4,0.0,0.424,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Los Cabos Open,2nd Round,Hard,Michelsen A. vs De Minaur A.,74,9.0,0.1211,4.33,1.22,3.84,1.31,0.0,0.758,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Los Cabos Open,1st Round,Hard,Giron M. vs Daniel T.,44,62.0,0.7001,1.4,3.0,1.45,2.94,0.0,0.4,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Rio Open,2nd Round,Clay,Cerundolo F. vs Ramos-Vinolas A.,22,96.0,0.6262,1.4,3.0,1.4,3.2,0.0,0.252,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Rio Open,1st Round,Clay,Hanfmann Y. vs Jarry N.,56,19.0,0.2399,2.5,1.53,2.69,1.52,0.0,0.52,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Rio Open,1st Round,Clay,Monteiro T. vs Alcaraz C.,117,2.0,0.0548,10.0,1.06,10.81,1.07,0.0,0.89,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Los Cabos Open,1st Round,Hard,Vukic A. vs Pacheco Mendez R.,72,692.0,0.4948,1.22,4.33,1.25,4.31,0.0,0.01,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Rio Open,1st Round,Clay,Fonseca J. vs Fils A.,655,36.0,0.2874,4.0,1.25,4.47,1.24,0.0,0.425,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Los Cabos Open,2nd Round,Hard,Kovacevic A. vs Hijikata R.,100,79.0,0.3316,1.91,1.91,1.97,1.93,0.0,0.337,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Rio Open,1st Round,Clay,Garin C. vs Carballes Baena R.,88,66.0,0.601,2.2,1.67,2.25,1.71,0.0,0.202,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-21,Rio Open,1st Round,Clay,Navone M. vs Coria F.,113,85.0,0.263,1.67,2.2,1.75,2.18,0.0,0.474,,no-bet baseline,0.0,,0,0,2024-02-20,1000000.0,0.0,1000000.0
2024-02-22,Qatar Exxon Mobil Open,Quarterfinals,Hard,Popyrin A. vs Bublik A.,46,21.0,0.3362,2.2,1.67,2.23,1.74,0.0,0.328,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Rio Open,2nd Round,Clay,Norrie C. vs Barrios M.,23,120.0,0.7799,1.14,5.5,1.19,5.51,0.0,0.56,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,Quarterfinals,Hard,Thompson J. vs Michelsen A.,40,74.0,0.5875,1.8,2.0,1.7,2.29,0.0,0.175,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Rio Open,2nd Round,Clay,Navone M. vs Hanfmann Y.,113,56.0,0.3335,2.2,1.67,2.2,1.75,0.0,0.333,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Qatar Exxon Mobil Open,Quarterfinals,Hard,Monfils G. vs Humbert U.,68,18.0,0.3181,3.2,1.36,3.61,1.34,0.0,0.364,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Qatar Exxon Mobil Open,Quarterfinals,Hard,Mensik J. vs Rublev A.,116,5.0,0.1422,6.0,1.13,6.68,1.14,0.0,0.716,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Qatar Exxon Mobil Open,Quarterfinals,Hard,Khachanov K. vs Ruusuvuori E.,17,43.0,0.5487,1.62,2.3,1.68,2.32,0.0,0.097,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Rio Open,2nd Round,Clay,Seyboth Wild T. vs Munar J.,82,73.0,0.3103,2.1,1.73,2.25,1.72,0.0,0.379,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,Quarterfinals,Hard,Ruud C. vs Borges N.,12,47.0,0.5937,1.36,3.2,1.38,3.31,0.0,0.187,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,2nd Round,Hard,Kokkinakis T. vs Evans D.,103,42.0,0.4993,2.0,1.8,2.09,1.83,0.0,0.001,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,2nd Round,Hard,Ruud C. vs Giron M.,12,44.0,0.4365,1.67,2.2,1.74,2.23,0.0,0.127,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Rio Open,2nd Round,Clay,Monteiro T. vs Meligeni Alves F.,117,153.0,0.5061,1.73,2.1,1.76,2.19,0.0,0.012,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,2nd Round,Hard,Tsitsipas S. vs Vukic A.,11,72.0,0.8751,1.13,6.0,1.13,7.13,0.0,0.75,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,2nd Round,Hard,Borges N. vs Purcell M.,47,51.0,0.6344,1.57,2.38,1.63,2.44,0.0,0.269,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,2nd Round,Hard,Thompson J. vs Nava E.,40,146.0,0.8104,1.3,3.5,1.28,4.13,0.0,0.621,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Rio Open,2nd Round,Clay,Baez S. vs Diaz Acosta F.,30,59.0,0.5126,1.53,2.5,1.53,2.58,0.0,0.025,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Rio Open,2nd Round,Clay,Lajovic D. vs Djere L.,58,35.0,0.4267,2.3,1.62,2.3,1.69,0.0,0.147,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-22,Los Cabos Open,2nd Round,Hard,Zverev A. vs Nishioka Y.,6,84.0,0.8655,1.17,5.0,1.2,5.27,0.0,0.731,,no-bet baseline,0.0,,0,0,2024-02-21,1000000.0,0.0,1000000.0
2024-02-23,Los Cabos Open,Quarterfinals,Hard,Tsitsipas S. vs Kovacevic A.,11,100.0,0.8402,1.14,5.5,1.14,6.95,0.0,0.68,,no-bet baseline,0.0,,0,0,2024-02-22,1000000.0,0.0,1000000.0
2024-02-23,Qatar Exxon Mobil Open,Semifinals,Hard,Mensik J. vs Monfils G.,116,68.0,0.3504,2.2,1.67,2.31,1.69,0.0,0.299,,no-bet baseline,0.0,,0,0,2024-02-22,1000000.0,0.0,1000000.0
2024-02-23,Qatar Exxon Mobil Open,Semifinals,Hard,Khachanov K. vs Popyrin A.,17,46.0,0.7187,1.36,3.2,1.45,2.97,0.0,0.437,,no-bet baseline,0.0,,0,0,2024-02-22,1000000.0,0.0,1000000.0
2024-02-23,Los Cabos Open,Quarterfinals,Hard,Zverev A. vs Kokkinakis T.,6,103.0,0.8788,1.17,5.0,1.17,5.88,0.0,0.758,,no-bet baseline,0.0,,0,0,2024-02-22,1000000.0,0.0,1000000.0
2024-02-23,Rio Open,2nd Round,Clay,Fonseca J. vs Garin C.,655,88.0,0.3724,2.0,1.8,2.07,1.85,0.0,0.255,,no-bet baseline,0.0,,0,0,2024-02-22,1000000.0,0.0,1000000.0
2024-02-23,Rio Open,Quarterfinals,Clay,Baez S. vs Monteiro T.,30,117.0,0.6992,1.4,3.0,1.4,3.23,0.0,0.398,,no-bet baseline,0.0,,0,0,2024-02-22,1000000.0,0.0,1000000.0
