date,tournament,round,surface,match,wrank,lrank,prob_winner,odds_winner,odds_loser,pin_winner,pin_loser,edge,confidence,decision,reason,stake,result,leak_flag,invalidated,data_cutoff,bankroll_before,profit,bankroll_after
2025-06-30,Wimbledon,1st Round,Grass,Harris B. vs Lajovic D.,151,118.0,0.6162,1.4,2.8,1.47,2.85,0.0,0.232,,no-bet baseline,0.0,,0,0,2025-06-30,1000000.0,0.0,1000000.0
2025-06-30,Wimbledon,1st Round,Grass,Quinn E. vs Searle H.,89,421.0,0.5442,1.44,2.8,1.47,2.85,0.0,0.088,,no-bet baseline,0.0,,0,0,2025-06-30,1000000.0,0.0,1000000.0
2025-06-30,Wimbledon,1st Round,Grass,Fonseca J. vs Fearnley J.,54,51.0,0.5072,1.5,2.63,1.49,2.79,0.0,0.014,,no-bet baseline,0.0,,0,0,2025-06-30,1000000.0,0.0,1000000.0
2025-06-30,Wimbledon,1st Round,Grass,Borges N. vs Cerundolo F.,37,19.0,0.3483,2.4,1.53,2.49,1.59,0.0,0.303,,no-bet baseline,0.0,,0,0,2025-06-30,1000000.0,0.0,1000000.0
2025-06-30,Wimbledon,1st Round,Grass,Rublev A. vs Djere L.,14,60.0,0.7382,1.22,4.0,1.26,4.28,0.0,0.476,,no-bet baseline,0.0,,0,0,2025-06-30,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Cazaux A. vs Walton A.,115,90.0,0.4643,1.53,2.5,1.56,2.59,0.0,0.071,,no-bet baseline,0.0,,0,0,2025-06-30,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Vukic A. vs Tseng C.H.,93,96.0,0.4412,1.25,4.0,1.26,4.23,0.0,0.118,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Marozsan F. vs McCabe J.,58,181.0,0.565,1.44,2.8,1.46,2.91,0.0,0.13,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Kecmanovic M. vs Michelsen A.,49,32.0,0.3105,2.8,1.44,2.84,1.48,0.0,0.379,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Sonego L. vs Faria J.,47,116.0,0.539,1.3,3.6,1.29,3.9,0.0,0.078,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,De Minaur A. vs Carballes Baena R.,11,74.0,0.8216,1.01,13.0,,,0.0,0.643,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Paul T. vs Monday J.,13,224.0,0.7603,1.05,8.5,1.08,10.39,0.0,0.521,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Mochizuki S. vs Zeppieri G.,144,351.0,0.5014,1.5,2.6,1.51,2.73,0.0,0.003,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Navone M. vs Shapovalov D.,91,30.0,0.4761,6.0,1.13,6.24,1.15,0.0,0.048,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Munar J. vs Bublik A.,55,31.0,0.1418,4.33,1.22,4.76,1.22,0.0,0.716,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Sinner J. vs Nardi L.,1,95.0,0.9,1.01,13.0,,,0.0,0.8,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Ofner S. vs Medjedovic H.,165,68.0,0.5322,2.5,1.53,2.65,1.53,0.0,0.064,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Martinez P. vs Loffhagen G.,52,293.0,0.4949,3.6,1.3,3.74,1.31,0.0,0.01,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Basilashvili N. vs Musetti L.,126,7.0,0.2102,3.4,1.3,3.9,1.29,0.0,0.58,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Moutet C. vs Comesana F.,69,65.0,0.6633,1.45,2.8,1.51,2.75,0.0,0.327,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,De Jong J. vs Eubanks C.,106,130.0,0.3126,1.75,2.1,1.67,2.33,0.0,0.375,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Evans D. vs Clarke J.,154,196.0,0.7678,1.18,5.0,1.19,5.22,0.0,0.536,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Machac T. vs Dzumhur D.,23,67.0,0.6082,1.2,4.5,1.22,4.82,0.0,0.216,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Fritz T. vs Mpetshi G.,5,36.0,0.8318,1.15,5.5,1.18,5.56,0.0,0.664,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Shelton B. vs Bolt A.,10,179.0,0.7064,1.25,4.0,1.28,3.94,0.0,0.413,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Rinderknech A. vs Zverev A.,72,3.0,0.1904,7.5,1.08,8.34,1.1,0.0,0.619,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Cobolli F. vs Zhukayev B.,24,247.0,0.6497,1.33,3.4,1.3,3.81,0.0,0.299,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Mensik J. vs Gaston H.,17,86.0,0.668,1.07,8.5,1.08,10.35,0.0,0.336,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Van De Zandschulp B. vs Arnaldi M.,92,43.0,0.4684,2.25,1.67,2.32,1.67,0.0,0.063,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Opelka R. vs Shevchenko A.,70,98.0,0.6042,1.33,3.25,1.35,3.49,0.0,0.208,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Holmgren A. vs Halys Q.,192,46.0,0.4396,5.0,1.17,5.64,1.17,0.0,0.121,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Cilic M. vs Collignon R.,83,85.0,0.7845,1.08,7.0,1.09,9.03,0.0,0.569,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Dimitrov G. vs Nishioka Y.,21,82.0,0.7898,1.18,5.0,1.21,4.94,0.0,0.58,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Hijikata R. vs Goffin D.,87,63.0,0.2928,1.6,2.38,1.62,2.42,0.0,0.414,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Pinnington Jones J. vs Etcheverry T.,281,53.0,0.431,2.75,1.45,2.77,1.5,0.0,0.138,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Draper J. vs Baez S.,4,38.0,0.7997,1.02,15.0,,,0.0,0.599,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Giron M. vs Ugo Carabelli C.,45,56.0,0.6237,1.06,9.0,1.08,10.42,0.0,0.247,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Djokovic N. vs Muller A.,6,41.0,0.9408,1.02,15.0,1.03,24.43,0.0,0.882,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Monfils G. vs Humbert U.,48,18.0,0.4172,3.4,1.33,3.52,1.34,0.0,0.166,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-01,Wimbledon,1st Round,Grass,Fucsovics M. vs Kovacevic A.,105,76.0,0.742,1.25,3.75,1.29,3.9,0.0,0.484,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Khachanov K. vs Mochizuki S.,20,144.0,0.7918,1.14,5.5,1.14,6.76,0.0,0.584,,no-bet baseline,0.0,,0,0,2025-07-01,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Rublev A. vs Harris L.,14,320.0,0.7872,1.29,3.75,1.31,3.81,0.0,0.574,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Fonseca J. vs Brooksby J.,54,101.0,0.3494,1.44,2.8,1.45,3.0,0.0,0.301,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Mannarino A. vs Royer V.,123,113.0,0.7304,1.44,2.8,1.44,3.03,0.0,0.461,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Jarry N. vs Tien L.,143,62.0,0.5429,1.67,2.2,1.76,2.2,0.0,0.086,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Norrie C. vs Tiafoe F.,61,12.0,0.5069,2.5,1.53,2.59,1.57,0.0,0.014,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,1st Round,Grass,Nakashima B. vs Bu Y.,34,71.0,0.7233,1.13,6.0,1.15,6.44,0.0,0.447,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Thompson J. vs Bonzi B.,44,64.0,0.623,2.5,1.53,2.46,1.62,0.0,0.246,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Alcaraz C. vs Tarvet O.,2,733.0,0.9457,1.01,12.0,,,0.0,0.891,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Fritz T. vs Diallo G.,5,40.0,0.6326,1.3,3.6,1.32,3.76,0.0,0.265,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Borges N. vs Harris B.,37,151.0,0.5506,1.53,2.5,1.58,2.56,0.0,0.101,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Bellucci M. vs Lehecka J.,73,25.0,0.2102,4.5,1.2,5.04,1.21,0.0,0.58,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-02,Wimbledon,2nd Round,Grass,Majchrzak K. vs Quinn E.,109,89.0,0.4805,2.2,1.62,2.26,1.72,0.0,0.039,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Munar J. vs Marozsan F.,55,58.0,0.4961,1.8,2.0,1.76,2.2,0.0,0.008,,no-bet baseline,0.0,,0,0,2025-07-02,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Dimitrov G. vs Moutet C.,21,69.0,0.5598,1.6,2.38,1.66,2.38,0.0,0.12,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Rinderknech A. vs Garin C.,72,110.0,0.4326,1.67,2.25,1.75,2.21,0.0,0.135,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,De Minaur A. vs Cazaux A.,11,115.0,0.7717,1.08,8.0,1.1,8.61,0.0,0.543,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Mensik J. vs Giron M.,17,45.0,0.5781,1.53,2.5,1.59,2.53,0.0,0.156,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Kecmanovic M. vs De Jong J.,49,106.0,0.5078,1.4,3.0,1.41,3.17,0.0,0.016,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Struff J.L. vs Auger-Aliassime F.,125,28.0,0.3341,3.25,1.33,3.38,1.37,0.0,0.332,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Martinez P. vs Navone M.,52,91.0,0.3335,2.63,1.5,2.71,1.53,0.0,0.333,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Cobolli F. vs Pinnington Jones J.,24,281.0,0.6589,1.36,3.2,1.4,3.25,0.0,0.318,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Holmgren A. vs Machac T.,192,23.0,0.3792,5.5,1.15,6.76,1.14,0.0,0.242,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Djokovic N. vs Evans D.,6,154.0,0.9213,1.06,9.0,1.06,13.92,0.0,0.843,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Darderi L. vs Fery A.,59,461.0,0.5065,2.1,1.7,2.13,1.81,0.0,0.013,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Sonego L. vs Basilashvili N.,47,126.0,0.5839,1.44,2.8,1.45,3.0,0.0,0.168,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Davidovich Fokina A. vs Van De Zandschulp B.,27,92.0,0.6266,1.3,3.6,1.33,3.66,0.0,0.253,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Ofner S. vs Paul T.,165,13.0,0.3416,5.5,1.15,6.3,1.16,0.0,0.317,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Nakashima B. vs Opelka R.,34,70.0,0.5527,1.4,3.0,1.42,3.14,0.0,0.105,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Cilic M. vs Draper J.,83,4.0,0.4559,6.5,1.12,7.4,1.13,0.0,0.088,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-03,Wimbledon,2nd Round,Grass,Sinner J. vs Vukic A.,1,93.0,0.9335,1.01,17.0,,,0.0,0.867,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Fritz T. vs Davidovich Fokina A.,5,27.0,0.6827,1.25,3.75,1.3,3.92,0.0,0.365,,no-bet baseline,0.0,,0,0,2025-07-03,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Rublev A. vs Mannarino A.,14,123.0,0.5759,1.25,3.75,1.3,3.96,0.0,0.152,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,2nd Round,Grass,Shelton B. vs Hijikata R.,10,87.0,0.6217,1.22,4.33,1.26,4.37,0.0,0.243,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Norrie C. vs Bellucci M.,61,73.0,0.6678,1.57,2.3,1.6,2.5,0.0,0.336,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,2nd Round,Grass,Fucsovics M. vs Monfils G.,105,48.0,0.6006,1.9,1.91,1.94,1.96,0.0,0.201,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Jarry N. vs Fonseca J.,143,54.0,0.4735,2.9,1.4,3.05,1.43,0.0,0.053,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Khachanov K. vs Borges N.,20,37.0,0.7076,1.4,3.0,1.44,3.03,0.0,0.415,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Alcaraz C. vs Struff J.L.,2,125.0,0.9237,1.04,11.0,1.05,15.53,0.0,0.847,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Majchrzak K. vs Rinderknech A.,109,72.0,0.4431,1.91,1.9,2.07,1.85,0.0,0.114,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-04,Wimbledon,3rd Round,Grass,Thompson J. vs Darderi L.,44,59.0,0.5907,1.67,2.1,1.79,2.15,0.0,0.181,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Dimitrov G. vs Ofner S.,21,165.0,0.5978,1.29,3.75,1.31,3.83,0.0,0.196,,no-bet baseline,0.0,,0,0,2025-07-04,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,De Minaur A. vs Holmgren A.,11,192.0,0.7367,1.06,8.0,1.08,10.76,0.0,0.473,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Djokovic N. vs Kecmanovic M.,6,49.0,0.9396,1.04,9.5,1.05,15.38,0.0,0.879,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Shelton B. vs Fucsovics M.,10,105.0,0.401,1.3,3.6,1.32,3.77,0.0,0.198,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Cilic M. vs Munar J.,83,55.0,0.7181,1.53,2.5,1.58,2.55,0.0,0.436,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Sonego L. vs Nakashima B.,47,34.0,0.4292,2.6,1.5,2.74,1.52,0.0,0.142,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Sinner J. vs Martinez P.,1,52.0,0.9006,1.01,19.0,1.01,41.19,0.0,0.801,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-05,Wimbledon,3rd Round,Grass,Cobolli F. vs Mensik J.,24,17.0,0.4604,2.5,1.53,2.67,1.54,0.0,0.079,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-06,Wimbledon,4th Round,Grass,Alcaraz C. vs Rublev A.,2,14.0,0.805,1.08,7.0,1.1,8.57,0.0,0.61,,no-bet baseline,0.0,,0,0,2025-07-05,1000000.0,0.0,1000000.0
2025-07-06,Wimbledon,4th Round,Grass,Norrie C. vs Jarry N.,61,143.0,0.5826,1.83,1.91,1.87,2.04,0.0,0.165,,no-bet baseline,0.0,,0,0,2025-07-06,1000000.0,0.0,1000000.0
2025-07-06,Wimbledon,4th Round,Grass,Khachanov K. vs Majchrzak K.,20,109.0,0.7205,1.36,3.2,1.38,3.36,0.0,0.441,,no-bet baseline,0.0,,0,0,2025-07-06,1000000.0,0.0,1000000.0
2025-07-06,Wimbledon,4th Round,Grass,Fritz T. vs Thompson J.,5,44.0,0.7444,1.14,5.5,1.15,6.36,0.0,0.489,,no-bet baseline,0.0,,0,0,2025-07-06,1000000.0,0.0,1000000.0
2025-07-07,Wimbledon,4th Round,Grass,Shelton B. vs Sonego L.,10,47.0,0.5191,1.29,3.75,1.32,3.76,0.0,0.038,,no-bet baseline,0.0,,0,0,2025-07-06,1000000.0,0.0,1000000.0
2025-07-07,Wimbledon,4th Round,Grass,Sinner J. vs Dimitrov G.,1,21.0,0.7261,1.03,13.0,1.03,18.06,0.0,0.452,,no-bet baseline,0.0,,0,0,2025-07-07,1000000.0,0.0,1000000.0
2025-07-07,Wimbledon,4th Round,Grass,Cobolli F. vs Cilic M.,24,83.0,0.3565,1.83,2.0,1.88,2.03,0.0,0.287,,no-bet baseline,0.0,,0,0,2025-07-07,1000000.0,0.0,1000000.0
2025-07-07,Wimbledon,4th Round,Grass,Djokovic N. vs De Minaur A.,6,11.0,0.8376,1.17,5.0,1.2,5.22,0.0,0.675,,no-bet baseline,0.0,,0,0,2025-07-07,1000000.0,0.0,1000000.0
2025-07-08,Wimbledon,Quarterfinals,Grass,Fritz T. vs Khachanov K.,5,20.0,0.5838,1.29,3.75,1.29,4.06,0.0,0.168,,no-bet baseline,0.0,,0,0,2025-07-07,1000000.0,0.0,1000000.0
2025-07-08,Wimbledon,Quarterfinals,Grass,Alcaraz C. vs Norrie C.,2,61.0,0.8677,1.06,9.0,1.07,10.89,0.0,0.735,,no-bet baseline,0.0,,0,0,2025-07-08,1000000.0,0.0,1000000.0
2025-07-09,Wimbledon,Quarterfinals,Grass,Sinner J. vs Shelton B.,1,10.0,0.8005,1.25,3.6,1.32,3.6,0.0,0.601,,no-bet baseline,0.0,,0,0,2025-07-08,1000000.0,0.0,1000000.0
2025-07-09,Wimbledon,Quarterfinals,Grass,Djokovic N. vs Cobolli F.,6,24.0,0.8779,1.1,7.0,1.11,8.33,0.0,0.756,,no-bet baseline,0.0,,0,0,2025-07-09,1000000.0,0.0,1000000.0
2025-07-11,Wimbledon,Semifinals,Grass,Alcaraz C. vs Fritz T.,2,5.0,0.7574,1.17,4.75,1.2,5.13,0.0,0.515,,no-bet baseline,0.0,,0,0,2025-07-09,1000000.0,0.0,1000000.0
2025-07-11,Wimbledon,Semifinals,Grass,Sinner J. vs Djokovic N.,1,6.0,0.3233,1.4,2.8,1.47,2.93,0.0,0.353,,no-bet baseline,0.0,,0,0,2025-07-11,1000000.0,0.0,1000000.0
2025-07-13,Wimbledon,The Final,Grass,Sinner J. vs Alcaraz C.,1,2.0,0.3424,1.83,2.0,1.85,2.07,0.0,0.315,,no-bet baseline,0.0,,0,0,2025-07-11,1000000.0,0.0,1000000.0
2025-07-14,Nordea Open,1st Round,Clay,Darderi L. vs Collignon R.,55,84.0,0.6584,1.4,3.0,1.41,3.11,0.0,0.317,,no-bet baseline,0.0,,0,0,2025-07-13,1000000.0,0.0,1000000.0
2025-07-14,Nordea Open,1st Round,Clay,De Jong J. vs Rejchtman Vinciguerra W.,106,1476.0,0.5688,1.02,15.0,1.01,36.9,0.0,0.138,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-14,Suisse Open Gstaad,1st Round,Clay,Stricker D. vs Herbert P.,229,144.0,0.5189,1.62,2.3,1.68,2.31,0.0,0.038,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-14,Suisse Open Gstaad,1st Round,Clay,Burruchaga R. vs Svrcina D.,136,120.0,0.4626,1.73,2.05,1.83,2.08,0.0,0.075,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-14,Suisse Open Gstaad,1st Round,Clay,Buse I. vs Djere L.,167,60.0,0.2361,3.2,1.36,3.32,1.37,0.0,0.528,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-14,Suisse Open Gstaad,1st Round,Clay,Cazaux A. vs Basilashvili N.,116,112.0,0.4722,1.75,2.1,1.75,2.19,0.0,0.056,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-14,Suisse Open Gstaad,1st Round,Clay,Majchrzak K. vs Atmane T.,81,127.0,0.5968,1.33,3.4,1.34,3.51,0.0,0.194,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-15,Nordea Open,1st Round,Clay,Gaston H. vs Tseng C.H.,91,98.0,0.5411,2.25,1.67,2.35,1.66,0.0,0.082,,no-bet baseline,0.0,,0,0,2025-07-14,1000000.0,0.0,1000000.0
2025-07-15,Nordea Open,1st Round,Clay,Ymer E. vs Boyer T.,264,126.0,0.4278,1.5,2.5,1.72,2.23,0.0,0.144,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
2025-07-15,Nordea Open,1st Round,Clay,Budkov Kjaer N. vs Monteiro T.,298,152.0,0.5463,2.7,1.45,2.75,1.49,0.0,0.093,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
2025-07-15,Nordea Open,1st Round,Clay,Kopriva V. vs Dellien H.,83,94.0,0.6959,1.57,2.4,1.63,2.41,0.0,0.392,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
2025-07-15,Los Cabos Open,1st Round,Hard,Kovacevic A. vs Habib H.,76,172.0,0.5357,1.33,3.4,1.38,3.28,0.0,0.071,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
2025-07-15,Nordea Open,1st Round,Clay,Dzumhur D. vs Ofner S.,70,141.0,0.3064,2.4,1.53,2.43,1.62,0.0,0.387,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
2025-07-15,Los Cabos Open,1st Round,Hard,Nava E. vs Vukic A.,123,90.0,0.4868,2.0,1.8,2.08,1.83,0.0,0.026,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
2025-07-15,Suisse Open Gstaad,1st Round,Clay,Comesana F. vs Trungelliti M.,74,147.0,0.6348,1.6,2.38,1.62,2.43,0.0,0.27,,no-bet baseline,0.0,,0,0,2025-07-15,1000000.0,0.0,1000000.0
